"","ID","CONDITION","SESSION","BLOCK","TOTAL_PHRASES","P_AGE","P_GENDER","P_HANDEDNESS","PHRASE_NUMBER","PT","TT","PT_LENGTH","TT_LENGTH","IS_LENGTH","WPM","CPS","ERROR_RATE","MINIMUM_STRING_DISTANCE","KEYSTROKES_PER_CHARACTER","CORRECTED_ERROR_RATE","TOTAL_ERROR_RATE","INPUT_TIME","VST","CCC","BACKSPACE_COUNT","CAC","CAR","T_CAT","CAT_R","LEVENSHTEIN_SUBSTITUTION","LEVENSHTEIN_INSERTION","LEVENSHTEIN_DELETION","﻿"
"1336","c55hu","2","1","1","20","25","MALE","RIGHT_H","12","peering through a small hole","peering through a small hole","28","28","34","47.5840798942576","3.965339991188133","0","0","1.2142857142857142","9.67741935483871","9.67741935483871","6.809","212","0","3","3","8.823529411764707","0.959","14.084300190923777","0","0","0","﻿"
"1436","c55hu","2","1","1","20","25","MALE","RIGHT_H","13","valid until the end of the year","valid until the end of the year","31","31","31","78.53403141361257","6.544502617801047","0","0","1","0","0","4.584","269","0","0","0","0","0","0","0","0","0","﻿"
"1536","c55hu","2","1","1","20","25","MALE","RIGHT_H","14","exercise is good for the mind","exercise is good for the mind","29","29","31","53.98457583547558","4.4987146529562985","0","0","1.0689655172413792","3.3333333333333335","3.3333333333333335","6.224","590","0","1","1","3.225806451612903","0.994","15.97043701799486","0","0","0","﻿"
"1636","c55hu","2","1","1","20","25","MALE","RIGHT_H","15","people blow their horn a lot","people blow their horn a lot","28","28","30","53.82059800664453","4.485049833887044","0","0","1.0714285714285714","3.4482758620689653","3.4482758620689653","6.02","148","0","1","1","3.3333333333333335","0.418","6.943521594684385","0","0","0","﻿"
"1736","c55hu","2","1","1","20","25","MALE","RIGHT_H","16","sad to hear that news","sad to hear that news","21","21","21","63.42494714587738","5.2854122621564485","0","0","1","0","0","3.784","148","0","0","0","0","0","0","0","0","0","﻿"
"1836","c55hu","2","1","1","20","25","MALE","RIGHT_H","17","fish are jumping","fish are jumping","16","16","16","66.71608598962194","5.559673832468495","0","0","1","0","0","2.698","328","0","0","0","0","0","0","0","0","0","﻿"
"1936","c55hu","2","1","1","20","25","MALE","RIGHT_H","18","the world is a stage","the world is a stage","20","20","25","53.10971348707197","4.425809457255998","0","0","1.25","9.090909090909092","9.090909090909092","4.293","232","0","2","2","8","1.232","28.697880270207314","0","0","0","﻿"
"2036","c55hu","2","1","1","20","25","MALE","RIGHT_H","19","two or three cups of coffee","two or three cups of coffee","27","27","31","50.682261208577","4.223521767381417","0","0","1.1481481481481481","6.896551724137931","6.896551724137931","6.156","145","0","2","2","6.451612903225806","0.46","7.472384665367121","0","0","0","﻿"
"2136","c55hu","2","1","1","20","25","MALE","RIGHT_H","20","dashing through the snow","dashing through the snow","24","24","24","65.57377049180329","5.464480874316941","0","0","1","0","0","4.209","411","0","0","0","0","0","0","0","0","0","﻿"
"246","c55hu","2","1","2","20","25","MALE","RIGHT_H","1","this person is a disaster","this person is a disaster","25","25","25","66.25258799171841","5.521048999309868","0","0","1","0","0","4.347","225","0","0","0","0","0","0","0","0","0","﻿"
"337","c55hu","2","1","2","20","25","MALE","RIGHT_H","2","we dine out on the weekends","we dine out on the weekends","27","27","27","77.53479125248509","6.461232604373757","0","0","1","0","0","4.024","216","0","0","0","0","0","0","0","0","0","﻿"
"437","c55hu","2","1","2","20","25","MALE","RIGHT_H","3","the early bird gets the worm","the early bird gets the worm","28","28","30","59.13487862748676","4.927906552290564","0","0","1.0714285714285714","3.4482758620689653","3.4482758620689653","5.479","221","0","1","1","3.3333333333333335","0.393","7.172841759445155","0","0","0","﻿"
"537","c55hu","2","1","2","20","25","MALE","RIGHT_H","4","where can my little dog be","where can my little dog be","26","26","28","70.50528789659225","5.875440658049354","0","0","1.0769230769230769","3.7037037037037033","3.7037037037037033","4.255","157","0","1","1","3.571428571428571","0.328","7.708578143360752","0","0","0","﻿"
"637","c55hu","2","1","2","20","25","MALE","RIGHT_H","5","neither a borrower nor a lender be","neither a borrower nor a lender be ","34","35","44","49.42586120818771","4.118821767348976","2.941176470588235","2.941176470588235","1.2941176470588236","12.82051282051282","15.384615384615385","8.012","164","0","5","5","11.363636363636363","1.313","16.387918122815776","0","0","1","﻿"
"737","c55hu","2","1","2","20","25","MALE","RIGHT_H","6","do not say anything","do not say anything","19","19","21","55.11610104618525","4.593008420515438","0","0","1.105263157894737","5","5","3.919","196","0","1","1","4.761904761904762","0.336","8.573615718295484","0","0","0","﻿"
"837","c55hu","2","1","2","20","25","MALE","RIGHT_H","7","the biggest hamburger i have ever seen","the biggest hamburger i have ever seen","38","38","40","56.025236593059944","4.668769716088328","0","0","1.0526315789473684","2.564102564102564","2.564102564102564","7.925","236","0","1","1","2.5","0.584","7.369085173501578","0","0","0","﻿"
"937","c55hu","2","1","2","20","25","MALE","RIGHT_H","8","peering through a small hole","peering through a small hole","28","28","32","56.732621257222895","4.727718438101908","0","0","1.1428571428571428","6.666666666666667","6.666666666666667","5.711","285","0","2","2","6.25","0.536","9.385396603046752","0","0","0","﻿"
"1037","c55hu","2","1","2","20","25","MALE","RIGHT_H","9","machinery is too complicated","machinery is too complicated","28","28","32","54.952510176390774","4.579375848032565","0","0","1.1428571428571428","6.666666666666667","6.666666666666667","5.896","157","0","2","2","6.25","0.887","15.044097693351425","0","0","0","﻿"
"1137","c55hu","2","1","2","20","25","MALE","RIGHT_H","10","yes you are very smart","yes you are very smart","22","22","22","71.7948717948718","5.982905982905983","0","0","1","0","0","3.51","164","0","0","0","0","0","0","0","0","0","﻿"
"1237","c55hu","2","1","2","20","25","MALE","RIGHT_H","11","healthy food is good for you","healthy food is good for you","28","28","30","69.0978886756238","5.758157389635317","0","0","1.0714285714285714","3.4482758620689653","3.4482758620689653","4.689","218","0","1","1","3.3333333333333335","0.36","7.677543186180421","0","0","0","﻿"
"1337","c55hu","2","1","2","20","25","MALE","RIGHT_H","12","i am allergic to bees and peanuts","i am allergic to bees and peanuts","33","33","35","52.711050102951276","4.392587508579273","0","0","1.0606060606060606","2.941176470588235","2.941176470588235","7.285","229","0","1","1","2.857142857142857","0.425","5.833905284831846","0","0","0","﻿"
"1437","c55hu","2","1","2","20","25","MALE","RIGHT_H","13","never too rich and never too thin","never too rich and never too thin","33","33","33","73.63374880153404","6.13614573346117","0","0","1","0","0","5.215","220","0","0","0","0","0","0","0","0","0","﻿"
"1537","c55hu","2","1","2","20","25","MALE","RIGHT_H","14","that is a very odd question","that is a very odd question","27","27","27","79.75460122699387","6.6462167689161555","0","0","1","0","0","3.912","245","0","0","0","0","0","0","0","0","0","﻿"
"1637","c55hu","2","1","2","20","25","MALE","RIGHT_H","15","granite is the hardest of all rocks","granite is the hardest of all rocks","35","35","41","55.921052631578945","4.660087719298246","0","0","1.1714285714285715","7.894736842105263","7.894736842105263","7.296","156","0","3","3","7.317073170731707","0.915","12.541118421052634","0","0","0","﻿"
"1737","c55hu","2","1","2","20","25","MALE","RIGHT_H","16","my favorite place to visit","my favorite place to visit","26","26","26","55.99104143337067","4.665920119447556","0","0","1","0","0","5.358","158","0","0","0","0","0","0","0","0","0","﻿"
"1837","c55hu","2","1","2","20","25","MALE","RIGHT_H","17","universally understood to be wrong","universally understood to be wrong","34","34","34","60.14580801944107","5.012150668286756","0","0","1","0","0","6.584","283","0","0","0","0","0","0","0","0","0","﻿"
"1937","c55hu","2","1","2","20","25","MALE","RIGHT_H","18","drugs should be avoided","drugs should be avoided","23","23","23","50.314465408805034","4.1928721174004195","0","0","1","0","0","5.247","150","0","0","0","0","0","0","0","0","0","﻿"
"2037","c55hu","2","1","2","20","25","MALE","RIGHT_H","19","get rid of that immediately","get rid of that immediately","27","27","27","56.93430656934306","4.744525547445255","0","0","1","0","0","5.48","221","0","0","0","0","0","0","0","0","0","﻿"
"2137","c55hu","2","1","2","20","25","MALE","RIGHT_H","20","with each step forward","with each step forward","22","22","24","57.599999999999994","4.8","0","0","1.0909090909090908","4.3478260869565215","4.3478260869565215","4.375","165","0","1","1","4.166666666666666","0.517","11.817142857142857","0","0","0","﻿"
"247","c55hu","2","1","3","20","25","MALE","RIGHT_H","1","we accept personal checks","we accept personal checks","25","25","25","63.4640810929925","5.288673424416042","0","0","1","0","0","4.538","249","0","0","0","0","0","0","0","0","0","﻿"
"338","c55hu","2","1","3","20","25","MALE","RIGHT_H","2","our life expectancy has increased","our life expectancy has increased","33","33","33","63.324538258575195","5.277044854881266","0","0","1","0","0","6.064","135","0","0","0","0","0","0","0","0","0","﻿"
"438","c55hu","2","1","3","20","25","MALE","RIGHT_H","3","the sun rises in the east","the sun rises in the east","25","25","27","62.63592866463679","5.219660722053066","0","0","1.08","3.8461538461538463","3.8461538461538463","4.598","316","0","1","1","3.7037037037037033","0.36","7.8294910830796","0","0","0","﻿"
"538","c55hu","2","1","3","20","25","MALE","RIGHT_H","4","our silver anniversary is coming","our silver anniversary is coming","32","32","40","57.79987569919204","4.816656308266004","0","0","1.25","11.11111111111111","11.11111111111111","6.436","263","0","4","4","10","0.959","14.900559353635797","0","0","0","﻿"
"638","c55hu","2","1","3","20","25","MALE","RIGHT_H","5","i am allergic to bees and peanuts","i am allergic to bees and peanuts","33","33","33","63.69215458616686","5.307679548847238","0","0","1","0","0","6.029","240","0","0","0","0","0","0","0","0","0","﻿"
"738","c55hu","2","1","3","20","25","MALE","RIGHT_H","6","electric cars need big fuel cells","electric cars need big fuel cells","33","33","35","48.718599340268966","4.0598832783557475","0","0","1.0606060606060606","2.941176470588235","2.941176470588235","7.882","213","0","1","1","2.857142857142857","0.467","5.924892159350419","0","0","0","﻿"
"838","c55hu","2","1","3","20","25","MALE","RIGHT_H","7","that is very unfortunate","that is very unfortunate","24","24","26","55.92705167173253","4.660587639311044","0","0","1.0833333333333333","4","4","4.935","258","0","1","1","3.8461538461538463","0.505","10.233029381965553","0","0","0","﻿"
"938","c55hu","2","1","3","20","25","MALE","RIGHT_H","8","the price of gas is high","the price of gas is high","24","24","24","83.6110269615268","6.967585580127234","0","0","1","0","0","3.301","455","0","0","0","0","0","0","0","0","0","﻿"
"1038","c55hu","2","1","3","20","25","MALE","RIGHT_H","9","he was wearing a sweatshirt","he was wearing a sweatshirt","27","27","29","43.24324324324324","3.6036036036036037","0","0","1.0740740740740742","3.571428571428571","3.571428571428571","7.215","157","0","1","1","3.4482758620689653","0.37","5.128205128205128","0","0","0","﻿"
"1138","c55hu","2","1","3","20","25","MALE","RIGHT_H","10","he watched in astonishment","he watched in astonishment","26","26","28","58.75440658049354","4.896200548374462","0","0","1.0769230769230769","3.7037037037037033","3.7037037037037033","5.106","254","0","1","1","3.571428571428571","0.449","8.793576184880534","0","0","0","﻿"
"1238","c55hu","2","1","3","20","25","MALE","RIGHT_H","11","we must redouble our efforts","we must redouble our efforts","28","28","28","76.163610719323","6.346967559943583","0","0","1","0","0","4.254","212","0","0","0","0","0","0","0","0","0","﻿"
"1338","c55hu","2","1","3","20","25","MALE","RIGHT_H","12","a much higher risk of getting cancer","a much higher risk of getting cancer","36","36","38","54.801670146137795","4.566805845511483","0","0","1.0555555555555556","2.7027027027027026","2.7027027027027026","7.664","221","0","1","1","2.631578947368421","0.527","6.8763048016701465","0","0","0","﻿"
"1438","c55hu","2","1","3","20","25","MALE","RIGHT_H","13","she wears too much makeup","she wears too much makeup","25","25","25","73.0593607305936","6.0882800608828","0","0","1","0","0","3.942","212","0","0","0","0","0","0","0","0","0","﻿"
"1538","c55hu","2","1","3","20","25","MALE","RIGHT_H","14","your presentation was inspiring","your presentation was inspiring","31","31","31","63.135741844966674","5.26131182041389","0","0","1","0","0","5.702","460","0","0","0","0","0","0","0","0","0","﻿"
"1638","c55hu","2","1","3","20","25","MALE","RIGHT_H","15","we dine out on the weekends","we dine out on the weekends","27","27","27","66.89536878216124","5.5746140651801035","0","0","1","0","0","4.664","164","0","0","0","0","0","0","0","0","0","﻿"
"1738","c55hu","2","1","3","20","25","MALE","RIGHT_H","16","a touchdown in the last minute","a touchdown in the last minute","30","30","30","67.75700934579439","5.646417445482866","0","0","1","0","0","5.136","244","0","0","0","0","0","0","0","0","0","﻿"
"1838","c55hu","2","1","3","20","25","MALE","RIGHT_H","17","peering through a small hole","peering through a small hole","28","28","32","55.31842240054635","4.6098685333788625","0","0","1.1428571428571428","6.666666666666667","6.666666666666667","5.857","276","0","2","2","6.25","0.888","15.16134539866826","0","0","0","﻿"
"1938","c55hu","2","1","3","20","25","MALE","RIGHT_H","18","interactions between men and women","interactions between men and women","34","34","36","70.11331444759207","5.842776203966006","0","0","1.0588235294117647","2.857142857142857","2.857142857142857","5.648","247","0","1","1","2.7777777777777777","0.617","10.924220963172806","0","0","0","﻿"
"2038","c55hu","2","1","3","20","25","MALE","RIGHT_H","19","the dreamers of dreams","the dreamers of dreams","22","22","22","66.38566912539515","5.53213909378293","0","0","1","0","0","3.796","192","0","0","0","0","0","0","0","0","0","﻿"
